espacio_cultural_id,provincia_id,localidad_id,observaciones,provincia,localidad,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,web,latitud,longitud,fuente,juridisccion,anio_de_creacion,descripcion_de_patrimonio,anio_de_inauguracion
300658,06,06343030,,Buenos Aires,Ranchos,Museo Histórico De Ranchos Marta Inés Martínez,Leopoldo Casal 3059,B1987BDO,02241,475477,museoranchos@yahoo.com.ar,,-35.520171,-58.318442,DNPyM,Municipal,1965,"Armas indígenas y de la época colonial; maquinaria rural, indumentaria gaucha, platería, artesanías de cuero crudo, herrería artística del siglo XIX; pertenencias de personalidades del quehacer regional, provincial y nacional; fauna de la laguna, paleont",1968
300659,06,06343030,,Buenos Aires,Ranchos,Museo Ferroviario Ranchos,Belgrano y Moreno,1987,02241,482002,,,-35.518814,-58.312557,DNPyM,Privada,2003,"Elementos utilizados por el ferrocarril, documentos, fotografías.",2003
300330,06,06238010,,Buenos Aires,Dolores,Museo Histórico Provincial Libres Del Sur,Juan Bautista Selva 390,B7100BIH,02245,442730,,,-36.318665,-57.675217,DNPyM,Provincial,,"Colecciones referidas al poblamiento del sudeste bonaerense, desde 1810 en adelante: historia, medallística, iconografía, documentos; objetos gauchescos; numismática argentina. Ornitología de la región. Carruajes antiguos. Artículos de labranza. Bibliote",1940
300331,06,06238010,,Buenos Aires,Dolores,Museo Del Colegio Nacional Aristóbulo Del Valle,Crámer 450,B7100ADJ,02245,446276,,,-36.318642,-57.67285,DNPyM,Provincial,1990,Colecciones que reflejan la historia del colegio.,1991
301007,06,06868020,,Buenos Aires,Villa Gesell,Museo Y Archivo Histórico Municipal,"Alameda 201 y Calle 303, Pinar del Norte",7165,02255,468624,,,-37.252233,-56.961261,DNPyM,Municipal,1986,"Colecciones de documentos, fotografías, objetos y documentación relativa a inventos de la familia Gesell (Silvio y Carlos).",1991
300517,06,06476030,,Buenos Aires,Loberia,Museo De Ciencias Naturales Gesué P. Noseda,Alvear 181,B7635BWC,02261,442227,,,-38.167505,-58.784647,DNPyM,Privada,1963,Geología de la zona; paleontología del cuaternario; arqueología de los períodos temprano y tardío.,1960
300050,06,06063010,,Buenos Aires,Balcarce,Museo Histórico Municipal,32 y 35 Emplazado en el Cerro el Triunfo,B7620CFA,02266,421800,,,-37.85056,-58.255192,DNPyM,Municipal,2008,"El museo ofrece un área arqueológica/paleontológica: orígenes de Balcarce, historia del territorio, hallazgos; un área sociocultural: instituciones, fiestas del partido, etc. y un área fotográfica con exposición de imágenes",2008
300049,06,06063010,,Buenos Aires,Balcarce,Museo Juan Manuel Fangio,Dardo Rocha y Bartolomé Mitre,B7620BGN,02266,425540,fundfangio@telefax.com.ar,,-37.85056,-58.255192,DNPyM,Privada,1986,"Colecciones dedicadas a rendir homenaje a Juan Manuel Fangio. Copas, medallas, trofeos y distintos presentes que recibiera desde 1936 hasta 1958. Se exhiben autos utilizados durante su campaña automovilística, junto con los de otros pilotos destacados.",1986
300043,06,06049020,,Buenos Aires,Azul,Museo Etnográfico Y Archivo Histórico Enrique Squirru,Bartolomé J. Ronco 654,B7300XAA,02281,434811,museoazul@yahoo.com,,-36.781824,-59.858636,DNPyM,Privada,1949,"Platería Mapuche; material arqueológico de los antiguos pobladores de la zona; objetos regionales de uso rural y urbano; documentación referente a las comandancias de frontera y a la repartición de tierras; pinacoteca. Platería criolla, cerámica de Perú",1949
300910,06,06798020,,Buenos Aires,Tapalqué,Museo Y Centro De Cultura,Avda. Belgrano 225,B7303BIC,02283,420551,,,-36.354957,-60.024454,DNPyM,Municipal,,"Historia de la fundación de Tapalqué; óleos de principios de siglo; cultura Mapuche; artesanías y objetos indígenas y gauchescos; paleontología del cuaternario, armas relacionadas con la conquista del desierto(1833-1879), arte religioso.",1946
300564,06,06280040,,Buenos Aires,Miramar,Museo Municipal Punta Hermengo,"Vivero Bosque ""Florentino Ameghino""",7607,02291,15415324,,,-38.288378,-57.849794,DNPyM,Municipal,,"Paleontología del Pleistoceno, arqueología de indios Pampas y ciencias naturales correspondientes al partido de General Alvarado; fotografías y objetos pertenecientes a pobladores de Miramar. Carruajes.",1977
300908,06,06791050,,Buenos Aires,Tandil,Museo Municipal De Bellas Artes De Tandil (Mumbat),Chacabuco 357,B7000AKI,02293,432067,museotandil@hotmail.com,,-37.3304,-59.1375,DNPyM,Municipal,1942,"Obras de arte de artistas argentinos y extranjeros. Pintura: retratos, bodegones, europea siglos XVII/XIX, Cubismo; esculturas, arte egipcio, porcelana china y mobiliario francés del siglo XVIII. Esculturas.",1941
300909,06,06791050,,Buenos Aires,Tandil,Museo Histórico Fuerte Independencia,4 de Abril 845,B7000BAI,02293,435573,museodelfuerte@yahoo.com.ar,,-37.3207,-59.1311,DNPyM,Privada,1967,"Elementos utilizados en la conquista del desierto. Objetos relacionados con el gaucho y la actividad rural. Carruajes: galeras, volantas, carros, automóviles. Material ferroviario. Aeronáutica Argentina y mundial. Documentos históricos.",1967
300660,06,06672010,,Buenos Aires,Rauch,Museo Municipal De Artes Plásticas Faustino Jorge Bonadeo,Avda. San Martín 155,B7203BPB,02297,443249,,,-36.778364,-59.093311,DNPyM,Municipal,1962,"Pinturas, esculturas, grabados y dibujos de artistas argentinos contemporáneos.",1962
300936,06,06819040,,Buenos Aires,Tornquist,Museo Histórico Regional Fuerte Argentino,Gral. Paz 51,B8160AWA,0231,4940810,mspialtini@yahoo.com.ar,,-38.102089,-62.224189,DNPyM,Municipal,1986,"Colecciones referidas principalmente al tema gauchesco; arqueología de los grupos que poblaron la región; objetos históricos sobre la conquista del desierto, la colonización y de Ernesto Tornquist.",
300003,06,06588100,,Buenos Aires,9 de Julio,Archivo Y Museo Histórico Gral. Julio De Vedia,Libertad 1191,B6500EVL,02317,425279,archivoymuseo@yahoo.com.ar,www.portaldel9.com.ar/museo9dejulio,-35.441762,-60.887598,DNPyM,Municipal,1920,"Documentos históricos desde la fundación de la ciudad hasta el presente; libros, mobiliario, armas, numismática, medallística obras de arte y otros objetos.",1920
300522,06,06497060,,Buenos Aires,Lujan,Complejo Museográfico Provincial Enrique Udaondo,"Calle Lavalle 917, Entre Lezica y Torrezuri",B6700ANU,02323,420245,,,-34.573023,-59.109553,DNPyM,Provincial,1917,"Historia nacional desde el período prehispánico hasta 1930 aproximadamente. Mobiliario, armas, indumentaria, documentos, pinturas, platería, imaginería religiosa, carruajes, etc. Arqueología de la zona Andina, etnografía Americana.",1927
300523,06,06497060,,Buenos Aires,Lujan,Museo Municipal De Bellas Artes Fernán Félix De Amador,9 de Julio 863,B6700CDM,02323,420755,,,-34.5637,-59.1205,DNPyM,Municipal,1965,Predominan las obras de plásticos contemporáneos.,1963
300084,06,06266020,,Buenos Aires,Capilla del Señor,Museo De Arte Sacro Amalia Sosa Palacio De Carol,Bolívar 338,B2812AVH,02323,492981,,,-34.295469,-59.100659,DNPyM,Privada,,"Contiene un amplio abanico que abarca desde el arte Napolitano pasando por un 80 % del arte Hispano-Americano terminando con obras contemporáneas y populares de fines del S. XIX y principios del XX. Contiene pinturas, imágenes, muebles ligados al catolic",2007
300755,06,06735020,,Buenos Aires,San Antonio de Areco,Museo Evocativo Y De Bellas Artes Osvaldo Gasparini,Alvear 521,B2760ADK,02326,454243,,,-34.247423,-59.468823,DNPyM,Privada,1969,"Pinacoteca de artistas argentinos, artesanías pampeanas; documentos y objetos personales de Don Segundo Sombra, elementos de uso gauchesco y religioso; obra plástica gauchesca de Osvaldo Gasparini y de su hijo lLis Leonardo",1969
300756,06,06735020,,Buenos Aires,San Antonio de Areco,Parque Criollo Y Museo Gauchesco Ricardo Güiraldes,Camino Ricardo Güiraldes S/N,2760,02326,455839,,,-34.252753,-59.470872,DNPyM,Municipal,1941,"Objetos personales, primeras ediciones y manuscritos de las obras de Ricardo Güiraldes. Pinacoteca de temas gauchescos, de Figari, Sívori, Güiraldes, etc. Pulpería ambientada y Tahona.",1938
300753,06,06735020,,Buenos Aires,San Antonio de Areco,Museo De Artes Plásticas Juan B. Tapia,Lavalle 363,B2760BME,02326,456202,,,-34.243119,-59.47406,DNPyM,Municipal,1905,"Oleos, acuarelas, grabados, dibujos, esculturas y elementos de xilografía, carbonilla de artistas regionales y nacionales.",
300754,06,06735020,,Buenos Aires,San Antonio de Areco,Centro Cultural Y Museo Usina Vieja,Alsina 66,B2760ACB,02326,456202,usinavieja@hotmail.com,,-34.242521,-59.474494,DNPyM,Municipal,1992,"Piezas que hacen a la historia, usos y costumbres de la localidad.",
300119,06,06224010,,Buenos Aires,Chivilcoy,Museo De Artes Plásticas Pompeo Boggio,Bolívar 319,B6620HBG,02346,422113,culturachivilcoy@hotmail.com,,-34.891366,-60.022753,DNPyM,Municipal,1944,"Colección de obras de arte, pinturas, esculturas, dibujos, grabados, fotografías, tapices de autores locales y nacionales.",1962
300120,06,06224010,,Buenos Aires,Chivilcoy,Museo Histórico Municipal F. A. Castagnino,9 de Julio 177,B6620FKC,02346,422185,,,-34.900377,-60.018883,DNPyM,Municipal,1943,"Reúne bienes vinculados con la historia dChivilcoy y su vida cotidiana, con especial énfasis en colecciones relacionadas con el trabajo agrícola - ganadero, comercial y artesanal. Funciona, junto al museo arqueológico.",1943
300121,06,06224010,,Buenos Aires,Chivilcoy,Museo Arqueológico Municipal,9 de Julio 177,B6620FKC,02346,422185,,,-34.895242,-60.022772,DNPyM,Municipal,1972,"Comprende una colección de restos de megafauna extinta  procedente de diversos hallazgos en Paleosuelos localizados en Chivilcoy, como así bienes culturales de diversos grupos aborígenes que habitaron el territorio argentino.",1973
300108,06,06210020,,Buenos Aires,Chacabuco,Museo Y Archivo Histórico,Moreno 171,B6740EGC,02352,426699,,,-34.6409,-60.4669,DNPyM,Municipal,1909,"El museo y archivo cuenta con un valioso acervo compuesto por documentos, fotografías, planos, testimonios, que nos permiten recorrer la trama social, política y económica de la comunidad a la que pertenece.",
300514,06,06469080,,Buenos Aires,Lincoln,Museo Enrique Urcola,Avdea. 9 de Julio 260,B6070ACP,02355,421262,,,-34.8714,-61.529141,DNPyM,Privada,2001,"Pinacoteca de arte infantil Linqueño (desde 1934 a la actualidad). Pinacoteca de arte infantil y juvenil internacional (desde 2002 a la fecha). Máscaras, muñecos, fotografías, elementos varios, documentos sobre el carnaval artesanal linqueño. Pertenencia",
300626,06,06560010,Código en Moreno ,Buenos Aires,Puente Márquez,Museo Orlando Ambrosio Binaghi,Puente de Márquez 1251 y Mendoza,1742,0237,4685533,,,-34.6226,-58.7303,DNPyM,Privada,1939,"Objetos y documentos Sanmartinianos: imágenes religiosas, elementos gauchescos, armas, vehículos antiguos, pinacoteca y biblioteca.",1950
300944,06,06826050,,Buenos Aires,Trenque Lauquen,Museo Cívico Almafuerte,Almafuerte 174,B6400AKF,02392,15629367,,,-35.975541,-62.727325,DNPyM,Municipal,1973,"Objetos y documentos que pertenecieron al poeta Almafuerte (Pedro B. Palacios). Mobiliario del antiguo Palacio Municipal y Honorable Concejo Deliberante y de antiguos maestros de Trenque Lauquen. Vestimenta, adornos y objetos personales de pobladores.",1973
300943,06,06826050,,Buenos Aires,Trenque Lauquen,Museo Histórico De Las Campañas Al Desierto Gral. Conrado E. Villegas,San Martín 1150,B6400CFN,02392,423673,,,-35.979196,-62.727318,DNPyM,Municipal,1944,"Objetos referidos a las campañas al desierto, desde el período colonial, hasta las campañas en la región Patagónica. Material arqueológico de los aborígenes de la región. Elementos relacionados con el origen y evolución de la ciudad. Armas, carruajes, et",
300734,06,06721020,,Buenos Aires,Salliquelo,Museo Gabriel Campomar Cervera,Brasil 455,B6339AKK,02394,480672,,,-36.745792,-62.956782,DNPyM,Municipal,1952,"Objetos arqueológicos, provenientes de paraderos de la zona, asiento de los indios Pampas hasta 1879. Ciencias naturales, flora y fauna de Laguna; objetos relacionados con la historia del pueblo y las campañas al desierto.",1952
300749,06,06714060,,Buenos Aires,Salto,Museo Rincón De Historia,Oscar Eduardo Quiñones,2741,02474,424809,,,-34.29499,-60.254621,DNPyM,Privada,1988,"Documentos relacionados con la historia de la ciudad: pesonajes destacados, hechos históricos de relevancia, instituciones, galería de intendentes y ciudadanos ilustres. Objetos y herramientas del siglo pasado.",1988
300037,06,06077010,,Buenos Aires,Arrecifes,Museo Y Archivo Histórico De Arrecifes,Gerardo Risso y España,B2740FMJ,02478,452931,museoarrecifes@hotmail.com,,-34.06697,-60.102555,DNPyM,Municipal,1972,"Historia de Arrecifes: carruajes antiguos, máquinas agrícolas, automóviles de todas las épocas, objetos de uso cotidiano, tallas religiosas.",1972
300046,06,06056010,,Buenos Aires,Bahía Blanca,Museo Y Parque Estereoscópico El Histórico Café Museo,Italia 19,B8000DKA,0291,4510675,,,-38.724527,-62.273735,DNPyM,Privada,2006,Las colecciones predominantes son referidas a la historia de la ciudad: reliquias de la fortaleza protectora que dio origen a la ciudad; objetos de la vida cotidiana; parque estereoscópico de máquinas del 1900 en funcionamiento y demás curiosidades.,2006
300048,06,06056010,,Buenos Aires,Bahía Blanca,Museo Y Archivo Histórico Municipal,Dorrego 116 Sub Suelo,B8000FLD,0291,4563117,,,-38.7152,-62.2603,DNPyM,Municipal,1951,"Documentos escritos, fotográficos y fílmicos. Archivo histórico y fotografías sobre Bahía Blanca y uso cotidiano.",1951
300044,06,06056010,,Buenos Aires,Bahía Blanca,Museo De Bellas Artes,Sarmiento 450,B8000HQJ,0291,4594006,mac@bblanca.com.ar,,-38.7131,-62.2622,DNPyM,Municipal,1934,"Cuenta con una importante y variada colección de más de 800 obras de arte obtenidas a partir de donaciones de artistas, particulares y mediante premios de bienales de arte. Pinturas, esculturas, grabados, fotografías, instalaciones, videos y dibujos",1935
300047,06,06056010,,Buenos Aires,Bahía Blanca,Museo De Arte Contemporáneo,Sarmiento 450,B8000HQJ,0291,4594006,mac@bblanca.com.ar,,-38.7131,-62.2622,DNPyM,Municipal,2007,"Cuenta con 250 obras obtenidas por medio de donaciones de artistas, particulares y mediante premios otorgados en bienales de arte. Los objetos de la colección del museo son: pinturas, esculturas, grabados, dibujos, videos, instalaciones, fotografías.",2008
300045,06,06056010,,Buenos Aires,Bahía Blanca,Museo De Ciencias,Castelli 3702,B8003APV,0291,4883266,,,-38.6928,-62.3087,DNPyM,Municipal,1996,"Colecciones de fósiles y calcos, cuyo eje temático es la evolución desde el origen del universo hasta el presente, incluyendo al hombre. las salas destinadas a ciencia y tecnología tienen una propuesta interactiva.",1996
300095,06,06602030,,Buenos Aires,Carmen de Patagones,Museo Carmen De Patagones De La Prefectura Naval Argentina,Mitre 350,B8504BUF,02920,461742,,,-40.799546,-62.990096,DNPyM,Nacional,1995,"Historia institucional, iconografía, maquetas, uniformes, armas, instrumental y equipamiento que hacen al funcionamiento de la institución.",1998
300094,06,06602030,,Buenos Aires,Carmen de Patagones,Museo Histórico Regional Emma Nozzi,J.J.Biedma 64,B8504BVB,02920,462729,,,-40.803265,-62.985805,DNPyM,Provincial,,Elementos de la vida cotidiana entre 1779 y 1940 en la región. Guerra con Brasil 1825-1828. Comandante Luis Piedra Buena.,1951
300308,06,06189030,,Buenos Aires,Coronel Dorrego,Museo Regional Dr. Carlos Funes Derieul,Maciel 555,B8150CSK,02921,409228,,,-38.717614,-61.288043,DNPyM,Municipal,1967,"Objetos de uso doméstico y comercial, fotografías, documentos de los primeros pobladores (1890); Ciencias Naturales. Material paleontológico, herramientas líticas.",1969
300569,06,06553020,,Buenos Aires,Monte Hermoso,Museo Municipal De Ciencias Naturales,"Avda. Recalada 243,",B8153CMC,02921,482601,,,-38.981945,-61.299913,DNPyM,Municipal,1977,"Mamíferos del Pleistoceno. Sitios arqueológicos ""La Olla"", y ""Monte Hermoso"", sitio de pisadas humanas (7000 ac.). Moluscos, bivalbos, gastrópodos y otros orgenismos actuales frecuentes en nuestra costa.",1977
300311,06,06196010,,Buenos Aires,Coronel Pringles,Museo Agrario Y De Transporte,Sáenz Peña y Stagmann,7530,02922,4062680,,,-37.984122,-61.356787,DNPyM,Municipal,1994,Carruajes pertenecientes a reconocidas familias locales.,
300314,06,06196010,,Buenos Aires,Coronel Pringles,Museo Pringles De Arqueología E Historia,Alvear Entre Colón y España,7530,02922,462459,,,-37.988799,-61.354054,DNPyM,Privada,1905,"Objetos vinculados a antiguos vecinos de Coronel Pringles; armas, arqueología. Evolución del hombre.",1971
300310,06,06196010,,Buenos Aires,Coronel Pringles,Museo Antimuseo Pillahuincó,Cabrera 455,B7530DJI,02922,462680,,,-37.984408,-61.348839,DNPyM,Municipal,,Piezas que muestran conductas equivocadas por parte del hombre hacia objetos históricos y su posterior destrucción.,
300313,06,06196010,,Buenos Aires,Coronel Pringles,Museo Municipal De Bellas Artes,Juan P. Cabrera 455,B7530DJI,02922,462680,,,-37.988799,-61.354054,DNPyM,Municipal,1909,"Pinturas de Pettoruti, Castagnino, Forte, Forner, Versacci y otros; esculturas, grabados.",1909
